x,y,pest_class,pest_class_num
-76.05,36.65,11–20,3
-75.95,36.65,2–10,2
-75.85,36.65,1,1
-6.25,36.65,2–10,2
-6.14999999999998,36.65,>20,4
-6.04999999999998,36.65,2–10,2
-5.94999999999999,36.65,11–20,3
-5.64999999999998,36.65,>20,4
-5.54999999999998,36.65,>20,4
-5.44999999999999,36.65,>20,4
-5.34999999999999,36.65,>20,4
-5.25,36.65,>20,4
-5.14999999999998,36.65,>20,4
-5.04999999999998,36.65,>20,4
-4.94999999999999,36.65,>20,4
-4.84999999999999,36.65,>20,4
-4.75,36.65,>20,4
-4.44999999999999,36.65,>20,4
-2.75,36.65,11–20,3
27.85,36.65,1,1
52.45,36.65,1,1
126.15,36.65,1,1
126.45,36.65,1,1
126.65,36.65,11–20,3
126.75,36.65,1,1
126.85,36.65,2–10,2
126.95,36.65,1,1
127.05,36.65,>20,4
127.25,36.65,>20,4
127.35,36.65,1,1
127.45,36.65,11–20,3
127.55,36.65,2–10,2
127.65,36.65,1,1
127.75,36.65,1,1
127.85,36.65,2–10,2
127.95,36.65,2–10,2
128.05,36.65,2–10,2
129.05,36.65,2–10,2
129.15,36.65,2–10,2
136.65,36.65,2–10,2
136.75,36.65,2–10,2
136.85,36.65,1,1
137.05,36.65,2–10,2
137.15,36.65,2–10,2
137.55,36.65,1,1
137.85,36.65,2–10,2
138.15,36.65,1,1
138.35,36.65,1,1
138.45,36.65,2–10,2
138.55,36.65,1,1
138.75,36.65,2–10,2
139.85,36.65,1,1
139.95,36.65,1,1
140.05,36.65,1,1
-121.95,36.55,>20,4
-121.85,36.55,>20,4
-121.75,36.55,>20,4
-121.65,36.55,11–20,3
-121.55,36.55,1,1
-121.25,36.55,2–10,2
-121.15,36.55,>20,4
-119.55,36.55,2–10,2
-118.95,36.55,1,1
-118.85,36.55,2–10,2
-118.75,36.55,>20,4
-118.65,36.55,2–10,2
-118.55,36.55,2–10,2
-118.45,36.55,2–10,2
-118.25,36.55,2–10,2
-118.15,36.55,1,1
-117.15,36.55,2–10,2
-117.05,36.55,1,1
-116.85,36.55,1,1
-115.35,36.55,1,1
-114.45,36.55,1,1
-114.15,36.55,1,1
-114.05,36.55,2–10,2
-111.85,36.55,1,1
-105.55,36.55,11–20,3
-105.45,36.55,2–10,2
-105.35,36.55,1,1
-105.25,36.55,1,1
-105.15,36.55,2–10,2
-104.55,36.55,>20,4
-99.55,36.55,11–20,3
-96.85,36.55,1,1
-94.05,36.55,2–10,2
-93.85,36.55,2–10,2
-93.55,36.55,1,1
-93.35,36.55,2–10,2
-93.25,36.55,1,1
-93.15,36.55,1,1
-93.05,36.55,1,1
-89.55,36.55,1,1
-88.45,36.55,1,1
-88.15,36.55,1,1
-88.05,36.55,1,1
-87.95,36.55,2–10,2
-87.45,36.55,2–10,2
-86.85,36.55,2–10,2
-84.85,36.55,11–20,3
-84.75,36.55,11–20,3
-84.05,36.55,1,1
-83.65,36.55,2–10,2
-82.65,36.55,2–10,2
-81.95,36.55,2–10,2
-81.75,36.55,1,1
-80.85,36.55,1,1
-80.75,36.55,2–10,2
-79.95,36.55,1,1
-76.95,36.55,11–20,3
-76.85,36.55,1,1
-76.55,36.55,2–10,2
-76.45,36.55,1,1
-76.35,36.55,2–10,2
-76.25,36.55,2–10,2
-76.05,36.55,2–10,2
-75.95,36.55,1,1
-5.75,36.55,>20,4
-5.64999999999998,36.55,>20,4
-5.54999999999998,36.55,>20,4
-5.44999999999999,36.55,>20,4
-5.34999999999999,36.55,>20,4
-5.25,36.55,>20,4
-5.14999999999998,36.55,>20,4
-5.04999999999998,36.55,>20,4
-4.94999999999999,36.55,>20,4
-4.84999999999999,36.55,>20,4
4.05000000000001,36.55,1,1
4.65000000000001,36.55,1,1
23.05,36.55,1,1
27.15,36.55,1,1
126.35,36.55,2–10,2
126.85,36.55,2–10,2
127.05,36.55,2–10,2
127.15,36.55,1,1
127.25,36.55,2–10,2
127.45,36.55,2–10,2
127.55,36.55,2–10,2
127.65,36.55,2–10,2
127.75,36.55,1,1
127.85,36.55,2–10,2
127.95,36.55,2–10,2
128.05,36.55,1,1
128.15,36.55,2–10,2
128.35,36.55,1,1
128.75,36.55,1,1
128.95,36.55,1,1
129.05,36.55,1,1
129.15,36.55,1,1
129.35,36.55,1,1
129.45,36.55,1,1
136.55,36.55,2–10,2
136.65,36.55,>20,4
136.75,36.55,2–10,2
136.85,36.55,1,1
137.25,36.55,1,1
137.45,36.55,1,1
138.35,36.55,2–10,2
139.65,36.55,1,1
139.85,36.55,1,1
139.95,36.55,2–10,2
140.35,36.55,2–10,2
140.65,36.55,2–10,2
-121.85,36.45,11–20,3
-121.75,36.45,2–10,2
-121.55,36.45,1,1
-121.25,36.45,11–20,3
-121.15,36.45,>20,4
-119.35,36.45,>20,4
-119.25,36.45,2–10,2
-119.05,36.45,2–10,2
-118.95,36.45,2–10,2
-118.85,36.45,11–20,3
-118.75,36.45,2–10,2
-118.65,36.45,11–20,3
-118.55,36.45,2–10,2
-118.35,36.45,1,1
-118.25,36.45,1,1
-118.15,36.45,1,1
-118.05,36.45,1,1
-117.75,36.45,1,1
-117.25,36.45,1,1
-116.85,36.45,2–10,2
-116.75,36.45,1,1
-116.55,36.45,1,1
-116.35,36.45,2–10,2
-115.55,36.45,1,1
-115.45,36.45,1,1
-115.35,36.45,2–10,2
-115.25,36.45,1,1
-112.05,36.45,1,1
-106.75,36.45,1,1
-105.75,36.45,11–20,3
-105.25,36.45,2–10,2
-105.15,36.45,2–10,2
-99.55,36.45,1,1
-97.05,36.45,1,1
-90.65,36.45,2–10,2
-90.15,36.45,1,1
-89.45,36.45,2–10,2
-89.35,36.45,2–10,2
-88.05,36.45,2–10,2
-87.65,36.45,1,1
-87.45,36.45,1,1
-87.25,36.45,1,1
-85.55,36.45,1,1
-85.35,36.45,1,1
-84.25,36.45,1,1
-83.85,36.45,1,1
-82.65,36.45,2–10,2
-82.15,36.45,1,1
-82.05,36.45,1,1
-81.85,36.45,1,1
-81.55,36.45,2–10,2
-81.35,36.45,2–10,2
-81.05,36.45,1,1
-80.95,36.45,1,1
-80.15,36.45,1,1
-79.15,36.45,1,1
-76.55,36.45,2–10,2
-76.35,36.45,1,1
-75.95,36.45,1,1
-6.04999999999998,36.45,>20,4
-5.94999999999999,36.45,>20,4
-5.84999999999999,36.45,2–10,2
-5.75,36.45,>20,4
-5.64999999999998,36.45,>20,4
-5.54999999999998,36.45,>20,4
-5.44999999999999,36.45,>20,4
-5.34999999999999,36.45,>20,4
-5.25,36.45,>20,4
-5.14999999999998,36.45,>20,4
-4.75,36.45,>20,4
2.95000000000002,36.45,1,1
3.95000000000002,36.45,1,1
10.65,36.45,1,1
25.45,36.45,1,1
126.35,36.45,2–10,2
126.65,36.45,1,1
126.85,36.45,2–10,2
126.95,36.45,1,1
127.15,36.45,2–10,2
127.45,36.45,2–10,2
127.55,36.45,1,1
127.65,36.45,2–10,2
127.85,36.45,2–10,2
127.95,36.45,2–10,2
128.05,36.45,2–10,2
128.15,36.45,2–10,2
128.65,36.45,1,1
128.75,36.45,1,1
129.15,36.45,1,1
129.35,36.45,1,1
129.45,36.45,1,1
136.65,36.45,1,1
136.95,36.45,1,1
138.25,36.45,2–10,2
138.35,36.45,2–10,2
138.45,36.45,2–10,2
138.55,36.45,2–10,2
139.05,36.45,1,1
139.25,36.45,1,1
139.65,36.45,1,1
139.85,36.45,2–10,2
139.95,36.45,2–10,2
140.05,36.45,1,1
140.35,36.45,2–10,2
-121.85,36.35,2–10,2
-121.75,36.35,1,1
-121.65,36.35,1,1
-121.55,36.35,2–10,2
-120.65,36.35,11–20,3
-118.75,36.35,2–10,2
-118.25,36.35,1,1
-117.55,36.35,1,1
-117.35,36.35,1,1
-117.25,36.35,1,1
-116.75,36.35,1,1
-115.75,36.35,1,1
-115.65,36.35,2–10,2
-115.35,36.35,2–10,2
-115.25,36.35,11–20,3
-115.15,36.35,1,1
-115.05,36.35,1,1
-114.45,36.35,1,1
-114.35,36.35,1,1
-114.15,36.35,1,1
-112.45,36.35,1,1
-111.85,36.35,2–10,2
-106.65,36.35,1,1
-106.55,36.35,1,1
-105.75,36.35,1,1
-96.55,36.35,1,1
-95.65,36.35,2–10,2
-89.45,36.35,2–10,2
-89.35,36.35,2–10,2
-88.25,36.35,1,1
-88.15,36.35,1,1
-87.15,36.35,2–10,2
-86.45,36.35,2–10,2
-86.35,36.35,2–10,2
-85.65,36.35,1,1
-84.55,36.35,1,1
-84.25,36.35,2–10,2
-83.95,36.35,1,1
-83.85,36.35,1,1
-82.25,36.35,>20,4
-82.15,36.35,>20,4
-82.05,36.35,1,1
-81.85,36.35,1,1
-81.75,36.35,2–10,2
-81.65,36.35,2–10,2
-81.05,36.35,2–10,2
-80.45,36.35,11–20,3
-75.95,36.35,2–10,2
-75.85,36.35,11–20,3
-6.14999999999998,36.35,11–20,3
-6.04999999999998,36.35,>20,4
-5.94999999999999,36.35,>20,4
-5.84999999999999,36.35,2–10,2
-5.75,36.35,>20,4
-5.64999999999998,36.35,>20,4
-5.54999999999998,36.35,>20,4
-5.44999999999999,36.35,>20,4
-5.34999999999999,36.35,>20,4
25.35,36.35,1,1
25.45,36.35,2–10,2
28.05,36.35,2–10,2
28.15,36.35,2–10,2
117.15,36.35,1,1
126.65,36.35,2–10,2
126.75,36.35,1,1
126.85,36.35,1,1
126.95,36.35,2–10,2
127.15,36.35,1,1
127.25,36.35,2–10,2
127.35,36.35,>20,4
127.45,36.35,2–10,2
127.55,36.35,2–10,2
127.65,36.35,2–10,2
127.75,36.35,2–10,2
127.85,36.35,1,1
127.95,36.35,1,1
128.05,36.35,2–10,2
128.15,36.35,2–10,2
128.45,36.35,1,1
128.95,36.35,2–10,2
129.05,36.35,1,1
129.35,36.35,1,1
136.35,36.35,1,1
136.65,36.35,2–10,2
137.75,36.35,1,1
138.15,36.35,1,1
138.45,36.35,1,1
138.55,36.35,2–10,2
138.65,36.35,2–10,2
138.95,36.35,1,1
139.35,36.35,2–10,2
139.45,36.35,1,1
139.65,36.35,1,1
140.05,36.35,1,1
140.15,36.35,1,1
140.35,36.35,2–10,2
140.45,36.35,1,1
140.55,36.35,>20,4
-121.75,36.25,>20,4
-121.65,36.25,2–10,2
-121.55,36.25,2–10,2
-121.45,36.25,2–10,2
-121.35,36.25,2–10,2
-119.25,36.25,1,1
-119.15,36.25,2–10,2
-118.85,36.25,2–10,2
-118.75,36.25,2–10,2
-118.65,36.25,11–20,3
-118.55,36.25,1,1
-118.45,36.25,1,1
-118.25,36.25,1,1
-118.15,36.25,1,1
-118.05,36.25,1,1
-117.95,36.25,1,1
-117.15,36.25,2–10,2
-117.05,36.25,2–10,2
-116.75,36.25,2–10,2
-116.65,36.25,1,1
-115.95,36.25,1,1
-115.85,36.25,1,1
-115.65,36.25,>20,4
-115.35,36.25,2–10,2
-114.65,36.25,1,1
-114.45,36.25,1,1
-114.35,36.25,1,1
-114.15,36.25,1,1
-112.35,36.25,1,1
-112.15,36.25,1,1
-112.05,36.25,11–20,3
-111.95,36.25,2–10,2
-108.25,36.25,1,1
-106.55,36.25,1,1
-105.75,36.25,1,1
-95.85,36.25,2–10,2
-95.35,36.25,>20,4
-94.25,36.25,2–10,2
-93.75,36.25,2–10,2
-93.15,36.25,1,1
-92.35,36.25,1,1
-89.95,36.25,1,1
-88.75,36.25,1,1
-87.05,36.25,2–10,2
-84.25,36.25,1,1
-84.15,36.25,1,1
-84.05,36.25,2–10,2
-83.95,36.25,2–10,2
-82.45,36.25,11–20,3
-82.35,36.25,11–20,3
-82.25,36.25,2–10,2
-82.15,36.25,2–10,2
-82.05,36.25,2–10,2
-81.75,36.25,>20,4
-80.55,36.25,1,1
-80.45,36.25,2–10,2
-79.85,36.25,1,1
-79.65,36.25,1,1
-79.25,36.25,2–10,2
-77.95,36.25,1,1
-77.35,36.25,1,1
-76.15,36.25,1,1
-76.05,36.25,1,1
-75.85,36.25,>20,4
-75.75,36.25,1,1
-6.04999999999998,36.25,2–10,2
-5.94999999999999,36.25,>20,4
-5.84999999999999,36.25,>20,4
-5.75,36.25,>20,4
-5.64999999999998,36.25,>20,4
-5.54999999999998,36.25,>20,4
-5.44999999999999,36.25,>20,4
-5.34999999999999,36.25,>20,4
-5.25,36.25,1,1
27.95,36.25,2–10,2
28.05,36.25,2–10,2
28.15,36.25,11–20,3
117.05,36.25,1,1
117.15,36.25,2–10,2
126.05,36.25,1,1
126.85,36.25,1,1
126.95,36.25,1,1
127.15,36.25,1,1
127.25,36.25,2–10,2
127.35,36.25,2–10,2
127.45,36.25,2–10,2
127.75,36.25,1,1
127.85,36.25,1,1
127.95,36.25,1,1
128.15,36.25,1,1
128.25,36.25,2–10,2
128.55,36.25,2–10,2
128.65,36.25,2–10,2
128.75,36.25,1,1
128.95,36.25,1,1
129.35,36.25,1,1
133.35,36.25,1,1
136.15,36.25,1,1
136.65,36.25,2–10,2
136.85,36.25,2–10,2
136.95,36.25,2–10,2
137.15,36.25,1,1
137.55,36.25,2–10,2
137.65,36.25,1,1
138.15,36.25,1,1
138.55,36.25,1,1
138.75,36.25,1,1
138.85,36.25,1,1
138.95,36.25,1,1
140.05,36.25,11–20,3
140.15,36.25,2–10,2
-121.65,36.15,>20,4
-121.55,36.15,1,1
-121.45,36.15,2–10,2
-119.25,36.15,1,1
-119.15,36.15,2–10,2
-118.75,36.15,2–10,2
-118.65,36.15,11–20,3
-118.55,36.15,2–10,2
-118.45,36.15,1,1
-118.25,36.15,1,1
-117.05,36.15,2–10,2
-116.75,36.15,1,1
-116.55,36.15,1,1
-115.55,36.15,1,1
-115.45,36.15,11–20,3
-115.35,36.15,>20,4
-114.95,36.15,2–10,2
-114.85,36.15,2–10,2
-113.95,36.15,1,1
-112.15,36.15,2–10,2
-112.05,36.15,1,1
-111.95,36.15,2–10,2
-106.85,36.15,1,1
-98.55,36.15,1,1
-96.55,36.15,1,1
-96.25,36.15,1,1
-94.35,36.15,2–10,2
-92.15,36.15,1,1
-90.55,36.15,1,1
-88.95,36.15,2–10,2
-88.85,36.15,1,1
-87.15,36.15,2–10,2
-87.05,36.15,1,1
-86.75,36.15,>20,4
-86.65,36.15,11–20,3
-86.55,36.15,11–20,3
-84.75,36.15,2–10,2
-84.45,36.15,2–10,2
-83.75,36.15,1,1
-83.15,36.15,1,1
-83.05,36.15,1,1
-82.65,36.15,1,1
-82.55,36.15,11–20,3
-82.45,36.15,11–20,3
-82.35,36.15,2–10,2
-82.25,36.15,1,1
-82.15,36.15,11–20,3
-82.05,36.15,2–10,2
-81.95,36.15,2–10,2
-81.85,36.15,>20,4
-81.75,36.15,>20,4
-81.65,36.15,>20,4
-80.25,36.15,>20,4
-78.95,36.15,>20,4
-78.85,36.15,11–20,3
-78.65,36.15,1,1
-78.05,36.15,2–10,2
-77.95,36.15,1,1
-77.75,36.15,2–10,2
-77.65,36.15,1,1
-76.25,36.15,2–10,2
-75.85,36.15,1,1
-6.04999999999998,36.15,1,1
-5.75,36.15,>20,4
-5.64999999999998,36.15,>20,4
-5.54999999999998,36.15,>20,4
-5.44999999999999,36.15,>20,4
-5.34999999999999,36.15,>20,4
27.75,36.15,2–10,2
27.85,36.15,1,1
27.95,36.15,1,1
28.05,36.15,2–10,2
29.55,36.15,1,1
117.05,36.15,1,1
117.15,36.15,1,1
126.65,36.15,1,1
127.25,36.15,1,1
127.35,36.15,2–10,2
127.55,36.15,2–10,2
127.65,36.15,2–10,2
127.75,36.15,1,1
127.85,36.15,1,1
127.95,36.15,2–10,2
128.05,36.15,1,1
128.15,36.15,1,1
128.25,36.15,1,1
128.35,36.15,2–10,2
128.75,36.15,1,1
129.05,36.15,2–10,2
129.25,36.15,2–10,2
136.25,36.15,1,1
137.25,36.15,>20,4
137.45,36.15,2–10,2
137.55,36.15,1,1
137.65,36.15,2–10,2
137.95,36.15,1,1
138.15,36.15,1,1
139.35,36.15,11–20,3
139.45,36.15,1,1
139.85,36.15,1,1
139.95,36.15,1,1
140.15,36.15,11–20,3
-121.55,36.05,2–10,2
-121.45,36.05,11–20,3
-121.35,36.05,1,1
-118.95,36.05,2–10,2
-118.65,36.05,2–10,2
-118.55,36.05,2–10,2
-118.45,36.05,2–10,2
-118.35,36.05,1,1
-118.25,36.05,1,1
-118.15,36.05,1,1
-116.55,36.05,1,1
-116.15,36.05,1,1
-116.05,36.05,1,1
-115.75,36.05,1,1
-115.55,36.05,1,1
-115.45,36.05,2–10,2
-115.35,36.05,1,1
-114.85,36.05,1,1
-114.75,36.05,2–10,2
-113.85,36.05,2–10,2
-113.35,36.05,1,1
-112.15,36.05,>20,4
-112.05,36.05,1,1
-111.85,36.05,1,1
-107.95,36.05,1,1
-105.65,36.05,1,1
-105.55,36.05,2–10,2
-104.75,36.05,1,1
-98.55,36.05,1,1
-95.95,36.05,>20,4
-94.25,36.05,11–20,3
-93.35,36.05,2–10,2
-93.25,36.05,2–10,2
-92.95,36.05,1,1
-92.35,36.05,2–10,2
-92.25,36.05,1,1
-92.15,36.05,2–10,2
-92.05,36.05,1,1
-89.35,36.05,1,1
-88.95,36.05,2–10,2
-88.85,36.05,1,1
-88.45,36.05,1,1
-87.95,36.05,1,1
-86.65,36.05,11–20,3
-86.55,36.05,11–20,3
-86.45,36.05,1,1
-84.95,36.05,1,1
-84.75,36.05,2–10,2
-84.65,36.05,2–10,2
-84.55,36.05,2–10,2
-82.75,36.05,1,1
-82.65,36.05,1,1
-82.55,36.05,11–20,3
-82.45,36.05,2–10,2
-82.35,36.05,1,1
-82.15,36.05,2–10,2
-82.05,36.05,1,1
-81.95,36.05,2–10,2
-81.85,36.05,>20,4
-81.75,36.05,2–10,2
-81.15,36.05,1,1
-80.75,36.05,1,1
-80.55,36.05,2–10,2
-79.75,36.05,>20,4
-79.05,36.05,>20,4
-78.95,36.05,>20,4
-78.85,36.05,>20,4
-78.55,36.05,2–10,2
-77.85,36.05,1,1
-77.25,36.05,1,1
-77.15,36.05,1,1
-75.75,36.05,2–10,2
-75.65,36.05,2–10,2
-5.64999999999998,36.05,>20,4
-5.54999999999998,36.05,>20,4
-5.44999999999999,36.05,>20,4
14.25,36.05,2–10,2
14.35,36.05,1,1
27.95,36.05,2–10,2
28.05,36.05,11–20,3
126.95,36.05,>20,4
127.05,36.05,2–10,2
127.15,36.05,2–10,2
127.35,36.05,1,1
127.45,36.05,2–10,2
127.55,36.05,2–10,2
127.65,36.05,1,1
127.85,36.05,2–10,2
127.95,36.05,1,1
128.15,36.05,2–10,2
128.35,36.05,2–10,2
128.55,36.05,1,1
128.65,36.05,2–10,2
128.75,36.05,2–10,2
128.95,36.05,2–10,2
129.05,36.05,2–10,2
129.15,36.05,2–10,2
129.25,36.05,1,1
136.25,36.05,1,1
137.45,36.05,1,1
137.75,36.05,2–10,2
137.95,36.05,1,1
138.05,36.05,1,1
138.15,36.05,2–10,2
138.25,36.05,1,1
138.45,36.05,1,1
138.85,36.05,1,1
139.15,36.05,1,1
139.35,36.05,2–10,2
139.45,36.05,1,1
139.55,36.05,1,1
139.65,36.05,1,1
139.85,36.05,1,1
139.95,36.05,11–20,3
140.15,36.05,>20,4
-121.45,35.95,2–10,2
-121.35,35.95,2–10,2
-119.45,35.95,1,1
-119.35,35.95,1,1
-118.65,35.95,2–10,2
-118.55,35.95,2–10,2
-118.45,35.95,2–10,2
-118.35,35.95,2–10,2
-117.95,35.95,1,1
-116.95,35.95,1,1
-116.65,35.95,1,1
-116.55,35.95,1,1
-116.25,35.95,1,1
-115.45,35.95,1,1
-115.15,35.95,2–10,2
-114.95,35.95,1,1
-114.85,35.95,2–10,2
-112.15,35.95,1,1
-106.65,35.95,2–10,2
-106.55,35.95,1,1
-105.75,35.95,1,1
-105.65,35.95,1,1
-105.55,35.95,1,1
-100.25,35.95,2–10,2
-96.25,35.95,1,1
-95.35,35.95,1,1
-95.25,35.95,11–20,3
-94.95,35.95,2–10,2
-93.55,35.95,2–10,2
-93.05,35.95,2–10,2
-92.25,35.95,2–10,2
-92.05,35.95,1,1
-90.45,35.95,1,1
-88.85,35.95,1,1
-88.25,35.95,1,1
-88.15,35.95,1,1
-87.95,35.95,1,1
-86.45,35.95,2–10,2
-86.35,35.95,2–10,2
-86.25,35.95,2–10,2
-84.85,35.95,2–10,2
-84.65,35.95,1,1
-84.45,35.95,2–10,2
-84.35,35.95,11–20,3
-84.25,35.95,>20,4
-83.95,35.95,>20,4
-83.85,35.95,>20,4
-83.45,35.95,2–10,2
-83.15,35.95,1,1
-82.85,35.95,2–10,2
-82.75,35.95,11–20,3
-82.65,35.95,2–10,2
-82.55,35.95,2–10,2
-82.45,35.95,1,1
-82.05,35.95,2–10,2
-81.95,35.95,2–10,2
-81.85,35.95,2–10,2
-81.75,35.95,2–10,2
-79.35,35.95,2–10,2
-79.05,35.95,>20,4
-78.75,35.95,11–20,3
-78.55,35.95,>20,4
-78.45,35.95,>20,4
-77.75,35.95,>20,4
-76.25,35.95,11–20,3
-76.15,35.95,2–10,2
-75.75,35.95,>20,4
-75.65,35.95,>20,4
10.55,35.95,2–10,2
14.35,35.95,2–10,2
14.45,35.95,11–20,3
74.35,35.95,1,1
126.85,35.95,1,1
127.05,35.95,1,1
127.15,35.95,2–10,2
127.25,35.95,2–10,2
127.35,35.95,1,1
127.45,35.95,2–10,2
127.55,35.95,2–10,2
127.65,35.95,2–10,2
127.75,35.95,2–10,2
127.85,35.95,11–20,3
127.95,35.95,2–10,2
128.15,35.95,11–20,3
128.25,35.95,1,1
128.45,35.95,1,1
128.55,35.95,2–10,2
128.65,35.95,11–20,3
129.15,35.95,1,1
129.35,35.95,2–10,2
137.05,35.95,1,1
137.55,35.95,1,1
137.85,35.95,2–10,2
137.95,35.95,1,1
138.15,35.95,1,1
138.25,35.95,1,1
138.45,35.95,2–10,2
138.85,35.95,1,1
139.05,35.95,1,1
139.15,35.95,1,1
139.35,35.95,2–10,2
139.55,35.95,>20,4
139.65,35.95,11–20,3
139.75,35.95,1,1
139.95,35.95,11–20,3
140.05,35.95,2–10,2
140.15,35.95,2–10,2
140.25,35.95,1,1
140.65,35.95,1,1
-121.45,35.85,1,1
-121.35,35.85,11–20,3
-121.25,35.85,2–10,2
-119.35,35.85,2–10,2
-119.25,35.85,1,1
-118.65,35.85,1,1
-118.55,35.85,1,1
-118.45,35.85,2–10,2
-118.35,35.85,2–10,2
-118.15,35.85,1,1
-118.05,35.85,1,1
-117.95,35.85,1,1
-116.25,35.85,1,1
-114.65,35.85,2–10,2
-106.75,35.85,2–10,2
-106.65,35.85,11–20,3
-106.55,35.85,11–20,3
-106.45,35.85,2–10,2
-106.35,35.85,2–10,2
-106.25,35.85,2–10,2
-105.85,35.85,1,1
-105.75,35.85,2–10,2
-105.65,35.85,11–20,3
-105.45,35.85,1,1
-105.05,35.85,2–10,2
-100.25,35.85,1,1
-96.85,35.85,2–10,2
-95.35,35.85,1,1
-93.55,35.85,2–10,2
-93.15,35.85,1,1
-88.95,35.85,1,1
-88.25,35.85,2–10,2
-88.15,35.85,1,1
-86.35,35.85,11–20,3
-86.25,35.85,2–10,2
-85.95,35.85,1,1
-85.35,35.85,1,1
-85.25,35.85,1,1
-84.85,35.85,1,1
-84.75,35.85,1,1
-84.65,35.85,1,1
-84.35,35.85,2–10,2
-84.25,35.85,2–10,2
-84.05,35.85,11–20,3
-83.95,35.85,2–10,2
-83.25,35.85,2–10,2
-83.15,35.85,1,1
-83.05,35.85,1,1
-82.95,35.85,1,1
-82.65,35.85,1,1
-82.15,35.85,11–20,3
-82.05,35.85,1,1
-81.95,35.85,2–10,2
-81.85,35.85,2–10,2
-81.75,35.85,2–10,2
-80.85,35.85,2–10,2
-79.15,35.85,>20,4
-79.05,35.85,>20,4
-78.75,35.85,>20,4
-78.65,35.85,>20,4
-78.55,35.85,>20,4
-78.45,35.85,11–20,3
-78.35,35.85,11–20,3
-77.55,35.85,1,1
-77.05,35.85,2–10,2
-76.75,35.85,1,1
-76.65,35.85,2–10,2
-76.45,35.85,1,1
-76.35,35.85,2–10,2
-76.25,35.85,1,1
-76.15,35.85,1,1
-75.95,35.85,1,1
-75.85,35.85,2–10,2
-75.75,35.85,2–10,2
-75.65,35.85,2–10,2
-5.34999999999999,35.85,2–10,2
12.85,35.85,2–10,2
14.35,35.85,1,1
14.45,35.85,11–20,3
14.55,35.85,11–20,3
127.25,35.85,2–10,2
127.35,35.85,2–10,2
127.45,35.85,1,1
127.55,35.85,2–10,2
127.65,35.85,2–10,2
127.75,35.85,2–10,2
127.85,35.85,2–10,2
127.95,35.85,11–20,3
128.05,35.85,2–10,2
128.15,35.85,1,1
128.45,35.85,2–10,2
128.55,35.85,1,1
128.65,35.85,2–10,2
128.75,35.85,2–10,2
128.95,35.85,1,1
129.05,35.85,2–10,2
129.25,35.85,2–10,2
129.45,35.85,1,1
137.75,35.85,1,1
137.85,35.85,1,1
137.95,35.85,1,1
138.25,35.85,1,1
138.35,35.85,1,1
138.55,35.85,1,1
139.05,35.85,1,1
139.35,35.85,2–10,2
139.45,35.85,2–10,2
139.55,35.85,>20,4
139.65,35.85,2–10,2
139.75,35.85,2–10,2
139.95,35.85,>20,4
140.05,35.85,2–10,2
140.15,35.85,1,1
140.25,35.85,1,1
-121.35,35.75,2–10,2
-120.95,35.75,1,1
-120.85,35.75,1,1
-120.75,35.75,1,1
-118.65,35.75,1,1
-118.55,35.75,11–20,3
-118.35,35.75,1,1
-118.15,35.75,2–10,2
-117.95,35.75,1,1
-116.15,35.75,1,1
-115.15,35.75,1,1
-114.75,35.75,1,1
-114.55,35.75,1,1
-113.35,35.75,1,1
-106.35,35.75,1,1
-106.25,35.75,2–10,2
-105.85,35.75,>20,4
-105.75,35.75,2–10,2
-105.65,35.75,2–10,2
-105.55,35.75,1,1
-105.45,35.75,1,1
-95.25,35.75,1,1
-94.45,35.75,1,1
-90.45,35.75,11–20,3
-90.35,35.75,2–10,2
-89.65,35.75,1,1
-88.85,35.75,2–10,2
-88.75,35.75,1,1
-88.35,35.75,1,1
-88.25,35.75,1,1
-87.15,35.75,1,1
-86.65,35.75,1,1
-85.55,35.75,1,1
-85.35,35.75,1,1
-84.95,35.75,2–10,2
-84.85,35.75,1,1
-83.85,35.75,>20,4
-83.75,35.75,2–10,2
-83.65,35.75,>20,4
-83.55,35.75,>20,4
-83.45,35.75,>20,4
-83.35,35.75,2–10,2
-83.25,35.75,2–10,2
-83.15,35.75,2–10,2
-83.05,35.75,1,1
-82.95,35.75,2–10,2
-82.85,35.75,2–10,2
-82.75,35.75,2–10,2
-82.65,35.75,11–20,3
-82.55,35.75,>20,4
-82.45,35.75,11–20,3
-82.35,35.75,2–10,2
-82.25,35.75,11–20,3
-82.15,35.75,2–10,2
-82.05,35.75,2–10,2
-79.45,35.75,1,1
-79.35,35.75,2–10,2
-78.85,35.75,>20,4
-78.75,35.75,>20,4
-78.65,35.75,>20,4
-78.55,35.75,>20,4
-78.45,35.75,>20,4
-75.85,35.75,2–10,2
-75.75,35.75,1,1
-75.55,35.75,2–10,2
-75.45,35.75,11–20,3
45.25,35.75,1,1
127.05,35.75,11–20,3
127.15,35.75,2–10,2
127.25,35.75,2–10,2
127.35,35.75,1,1
127.45,35.75,2–10,2
127.75,35.75,2–10,2
127.85,35.75,1,1
127.95,35.75,2–10,2
128.05,35.75,>20,4
128.15,35.75,2–10,2
128.25,35.75,1,1
128.45,35.75,11–20,3
128.55,35.75,2–10,2
128.65,35.75,1,1
128.95,35.75,1,1
129.05,35.75,2–10,2
129.15,35.75,2–10,2
129.25,35.75,1,1
129.35,35.75,1,1
129.45,35.75,1,1
136.95,35.75,1,1
137.05,35.75,1,1
137.85,35.75,1,1
138.05,35.75,2–10,2
138.25,35.75,1,1
